ID||Anzahl|Original|Alternativname|normalisiert (deutsch)|Long|Lat|wikidata-id|Getty-id|Geonames-id|Kommentar |Zuordnung|Lage|Sicherheit|Inst. in der Stadt|wikidata-id inst|Geonames-id inst||||||||GND|
10184|0|1|Stutgarten||Stuttgart|9.17702 |48.78232 |https://www.wikidata.org/wiki/Q1022|7004425|http://www.geonames.org/2825297||||||||0|0|0|0|0|0|0||
1833|0|7|ante Stutgarten||Stuttgart|9.17702 |48.78232 |https://www.wikidata.org/wiki/Q1022|7004425|http://www.geonames.org/2825297|||Umgebung|||||0|0|Friedrich II.|0|0|0|0||
935|0|1|(Stuttgart)||Stuttgart|9.17702 |48.78232 |https://www.wikidata.org/wiki/Q1022|7004425|http://www.geonames.org/2825297||||||||0|0|0|0|0|0|0||
10190|0|3|Sublaci||Subiaco|13.08906|41.92619|https://www.wikidata.org/wiki/Q243467|7006989|http://www.geonames.org/3166052||||||||0|0|Philipp|0|0|0|0||
10189|0|6|Subiaco||Subiaco|13.08906|41.92619|https://www.wikidata.org/wiki/Q243467|7006989|http://www.geonames.org/3166052||||||||0|0|0|0|0|0|0||
2840|0|1|monast. Sublacense||Subiaco|13.08906|41.92619|https://www.wikidata.org/wiki/Q243467|7006989|http://www.geonames.org/3166052||Kloster|||Kloster des. hlg. Benedikt|||0|0|0|0|0|0|0||
2431|0|1|ap. Sublacum||Subiaco|13.08906|41.92619|https://www.wikidata.org/wiki/Q243467|7006989|http://www.geonames.org/3166052|||Umgebung|||||0|0|0|0|0|0|0||
936|0|1|(Subiaco)||Subiaco|13.08906|41.92619|https://www.wikidata.org/wiki/Q243467|7006989|http://www.geonames.org/3166052||||||||0|0|Philipp|0|0|0|0||
10211|0|19|Sulzpach||Sulzbach|7.33333|49.83333|https://www.wikidata.org/wiki/Q675483|7172297|http://www.geonames.org/2824838||||||||0|0|0|0|0|0|0||
10210|0|124|Sulzbach||Sulzbach|7.33333|49.83333|https://www.wikidata.org/wiki/Q675483|7172297|http://www.geonames.org/2824838||||||||0|0|0|0|0|0|0||
10209|0|2|Sultzpach||Sulzbach|7.33333|49.83333|https://www.wikidata.org/wiki/Q675483|7172297|http://www.geonames.org/2824838||||||||0|0|0|0|0|0|0||
10208|0|2|Sultzbach||Sulzbach|7.33333|49.83333|https://www.wikidata.org/wiki/Q675483|7172297|http://www.geonames.org/2824838||||||||0|0|0|0|0|0|0||
10206|0|4|Sulczpach||Sulzbach|7.33333|49.83333|https://www.wikidata.org/wiki/Q675483|7172297|http://www.geonames.org/2824838||||||||0|0|Friedrich II.|0|0|0|0||
10205|0|1|Sulczbach||Sulzbach|7.33333|49.83333|https://www.wikidata.org/wiki/Q675483|7172297|http://www.geonames.org/2824838||||||||0|0|0|0|0|0|0||
9988|0|1|Solzpach||Sulzbach|7.33333|49.83333|https://www.wikidata.org/wiki/Q675483|7172297|http://www.geonames.org/2824838||||||||0|0|0|0|0|0|0||
9987|0|1|Soltzbach||Sulzbach|7.33333|49.83333|https://www.wikidata.org/wiki/Q675483|7172297|http://www.geonames.org/2824838||||||||0|0|Friedrich III.|0|0|0|0||
9661|0|4|Salzbach||Sulzbach|7.33333|49.83333|https://www.wikidata.org/wiki/Q675483|7172297|http://www.geonames.org/2824838||||||||0|0|0|0|0|0|0||
10236|0|2|Susa||Susa|10.84975|43.67954|https://www.wikidata.org/wiki/Q103244|7006300|http://www.geonames.org/3167953||||||||0|0|0|0|0|0|0||
3660|0|1|bei Susa||Susa|7.05809|45.13677|https://www.wikidata.org/wiki/Q10311|7005724|http://www.geonames.org/3166018|||Umgebung|||||0|0|Friedrich II.|0|0|0|0||
2998|0|2|Susam||Susa|7.05809|45.13677|https://www.wikidata.org/wiki/Q10311|7005724|http://www.geonames.org/3166018||||||||0|0|0|0|0|0|0||
2437|0|1|ap. Susam||Susa|7.05809|45.13677|https://www.wikidata.org/wiki/Q10311|7005724|http://www.geonames.org/3166018|||Umgebung|||||0|0|Friedrich II.|0|0|0|0||
11509|0|1|zwischen Sutri und Rom oder auf den Monte Mario||Sutri|12.21715|42.24596|https://www.wikidata.org/wiki/Q177741|7010245|http://www.geonames.org/3166010|doppelt||zwischen|oder||||0|0|0|0|0|0|0||
10240|0|1|Sutrium||Sutri|12.21715|42.24596|https://www.wikidata.org/wiki/Q177741|7010245|http://www.geonames.org/3166010||||||||0|0|0|0|0|0|0||
10239|0|1|Sutri, Kathedrale||Sutri|12.21715|42.24596|https://www.wikidata.org/wiki/Q177741|7010245|http://www.geonames.org/3166010||||||||0|0|0|0|0|0|0||
10238|0|9|Sutri||Sutri|12.21715|42.24596|https://www.wikidata.org/wiki/Q177741|7010245|http://www.geonames.org/3166010||||||||0|0|0|0|0|0|0||
9033|0|10|prope Sutrium||Sutri|12.21715|42.24596|https://www.wikidata.org/wiki/Q177741|7010245|http://www.geonames.org/3166010|||Umgebung|||||||Friedrich II.|Friedrich II. 1220 nov. 00 prope Sutrium|5|1|1915||
7041|0|3|iuxta Sutrium||Sutri|12.21715|42.24596|https://www.wikidata.org/wiki/Q177741|7010245|http://www.geonames.org/3166010|||Umgebung|||||||0|Friedrich II. 1220 nov. (25) iuxta Sutrium|5|1|1908||
3678|0|1|bei Viterbo - Sutri||Sutri|12.21715|42.24596|https://www.wikidata.org/wiki/Q177741|7010245|http://www.geonames.org/3166010|doppelt|||||||||||||||
3000|0|3|Sutrium||Sutri|12.21715|42.24596|https://www.wikidata.org/wiki/Q177741|7010245|http://www.geonames.org/3166010||||||||0|0|0|0|0|0|0||
2439|0|1|ap. Sutrium||Sutri|12.21715|42.24596|https://www.wikidata.org/wiki/Q177741|7010245|http://www.geonames.org/3166010|||Umgebung|||||0|0|0|0|0|0|0||
1010|0|1|(versus Sutrium)||Sutri|12.21715|42.24596|https://www.wikidata.org/wiki/Q177741|7010245|http://www.geonames.org/3166010|||Umgebung|||||0|0|0|0|0|0|0||
|||Rom/Sutri||Sutri|12.21715|42.24596|https://www.wikidata.org/wiki/Q177741|7010245|http://www.geonames.org/3166010|doppelt|||||||||||||||
10257|0|1|Syrkysie|Siracusa|Syrakus|15.27628|37.08415|https://www.wikidata.org/wiki/Q13670|7003794|http://www.geonames.org/2523083||||||||0|0|0|0|0|0|0||
10256|0|1|Syracusie|Siracusa|Syrakus|15.27628|37.08415|https://www.wikidata.org/wiki/Q13670|7003794|http://www.geonames.org/2523083||||||||||0|Friedrich II. 1224 IX. Syracusie|5|4|276||
10255|0|1|Syracuse|Siracusa|Syrakus|15.27628|37.08415|https://www.wikidata.org/wiki/Q13670|7003794|http://www.geonames.org/2523083||||||||0|0|0|0|0|0|0||
9937|0|6|Siracusis|Siracusa|Syrakus|15.27628|37.08415|https://www.wikidata.org/wiki/Q13670|7003794|http://www.geonames.org/2523083||||||||||0|Friedrich II. 1224 iuli 00 Siracusis|5|1|2240||
2980|0|1|Siracusiam|Siracusa|Syrakus|15.27628|37.08415|https://www.wikidata.org/wiki/Q13670|7003794|http://www.geonames.org/2523083||||||||0|0|0|0|0|0|0||
2979|0|2|Siracusam|Siracusa|Syrakus|15.27628|37.08415|https://www.wikidata.org/wiki/Q13670|7003794|http://www.geonames.org/2523083||||||||0|0|0|0|0|0|0||
2442|0|2|ap. Syracusas|Siracusa|Syrakus|15.27628|37.08415|https://www.wikidata.org/wiki/Q13670|7003794|http://www.geonames.org/2523083|||Umgebung|||||||0|Friedrich II. 1224 aug. 00 ap. Syracusas|5|1|2243||
2441|0|3|ap. Syracusam|Siracusa|Syrakus|15.27628|37.08415|https://www.wikidata.org/wiki/Q13670|7003794|http://www.geonames.org/2523083|||Umgebung|||||||0|Friedrich II. 1233 dec. 00 ap. Syracusam|5|1|2925||
3661|0|4|bei Szegedin||Szegedin|20.14824|46.253|https://www.wikidata.org/wiki/Q81581|7010516|http://www.geonames.org/715429|||Umgebung|||||0|0|0|0|0|0|0||
939|0|1|(Szegedin)||Szegedin|20.14824|46.253|https://www.wikidata.org/wiki/Q81581|7010516|http://www.geonames.org/715429||||||||0|0|0|0|0|0|0||
693|0|1|(Ofen oder Szegedin)||Szegedin|20.14824|46.253|https://www.wikidata.org/wiki/Q81581|7010516|http://www.geonames.org/715429|doppelt|||oder||||||||||||
168|0|8|(bei Szegedin)||Szegedin|20.14824|46.253|https://www.wikidata.org/wiki/Q81581|7010516|http://www.geonames.org/715429|||Umgebung|||||0|0|0|0|0|0|0||
5837|0|21|im Felde vor dem Tabor|Tábor|Tabor|14.6578|49.41441|https://www.wikidata.org/wiki/Q193721|7016824|http://www.geonames.org/3064379|||im Feld|||||0|0|Otto IV.|0|0|0|0||
3735|0|1|Berg Tabor|Tábor|Tabor|35.39065|32.68728|https://www.wikidata.org/wiki/Q193785|1106681|http://www.geonames.org/293418||Berg||||||0|0|0|0|0|0|0||
433|0|3|(im Felde vor dem Tabor)|Tábor|Tabor|14.6578|49.41441|https://www.wikidata.org/wiki/Q193721|7016824|http://www.geonames.org/3064379||||||||0|0|0|0|0|0|0||
10260|0|8|Tachow|Tachov|Tachau|12.63365 |49.79528 |https://www.wikidata.org/wiki/Q2116429|1027582|http://www.geonames.org/3064373||||||||0|0|0|0|0|0|0||
10259|0|2|Tachaw|Tachov|Tachau|12.63365 |49.79528 |https://www.wikidata.org/wiki/Q2116429|1027582|http://www.geonames.org/3064373||||||||0|0|0|0|0|0|0||
10258|0|2|Tachau|Tachov|Tachau|12.63365 |49.79528 |https://www.wikidata.org/wiki/Q2116429|1027582|http://www.geonames.org/3064373||||||||0|0|0|0|0|0|0||
6125|0|4|in campo Palentino||Tagliacozzo|13.25469|42.06933|https://www.wikidata.org/wiki/Q50159||http://www.geonames.org/3165991|||im Feld|||||0|0|Philipp|0|0|0|0||
10269|0|73|Tangermunde||Tangermünde|11.97647|52.54463|https://www.wikidata.org/wiki/Q498565|7012878|http://www.geonames.org/2824254||||||||0|0|Friedrich III.|0|0|0|0||
10268|0|5|Tangermund||Tangermünde|11.97647|52.54463|https://www.wikidata.org/wiki/Q498565|7012878|http://www.geonames.org/2824254||||||||0|0|0|0|0|0|0||
10270|0|6|Tann||Tann (Rhön)|10.02385|50.64284|https://www.wikidata.org/wiki/Q585043|1041385|http://www.geonames.org/2824229||||||||7.1020634|47.8108973|0|Friedrich III. 1442 (s. d.) Tann|13|0|1113||
3002|0|1|Tharasconem||Tarascon|4.66028|43.80583|https://www.wikidata.org/wiki/Q234924||http://www.geonames.org/2973393/tarascon.html||||||||0|0|0|0|0|0|0||
2447|0|1|ap. Tharasconem||Tarascon|4.66028|43.80583|https://www.wikidata.org/wiki/Q234924||http://www.geonames.org/2973393/tarascon.html|||Umgebung|||||0|0|0|0|0|0|0||
10273|0|3|Tarazona||Tarazona|-1.72678|41.90475|https://www.wikidata.org/wiki/Q639412|7008713|http://www.geonames.org/3108308||||||||0|0|0|0|0|0|0||
10277|0|31|Tarenti||Tarent|17.25478|40.41639|https://www.wikidata.org/wiki/Q13498|1003500|http://www.geonames.org/3165926||||||||||0|Friedrich II. 1221 apr. 00 Tarenti|5|1|1994||
10276|0|9|Tarent||Tarent|17.25478|40.41639|https://www.wikidata.org/wiki/Q13498|1003500|http://www.geonames.org/3165926||||||||0|0|Philipp|0|0|0|0||
1680|0|1|am Taro - Parma||Taro|||https://www.wikidata.org/wiki/Q636608|||doppelt|Fluss||||||0|0|0|0|0|0|0||
4499|0|13|Corneti||Tarquinia|11.75657|42.25419|https://www.wikidata.org/wiki/Q179999|7003255|http://www.geonames.org/3165919||||||||||0|Friedrich II. 1240 märz 6 Corneti|5|1|3990||
10280|0|21|Tarvisii|Treviso|Tarvisii|12.25|45.6667|https://www.wikidata.org/wiki/Q5475|7003297|http://www.geonames.org/3165201||||||||0|0|0|0|0|0|0||
11020|0|13|vor Taubenburg in Serb. (Lirfey)|Golubac|Taubenburg|21.63199|44.65296|https://www.wikidata.org/wiki/Q845997|7668634|http://www.geonames.org/790560|||Umgebung|||||0|0|0|0|0|0|0||
11019|0|12|vor Taubenburg (in der Sirfey; Columbach)|Golubac|Taubenburg|21.63199|44.65296|https://www.wikidata.org/wiki/Q845997|7668634|http://www.geonames.org/790560|||Umgebung|||||0|0|0|0|0|0|0||
11018|0|1|vor Taubenburg (Colunbacz)|Golubac|Taubenburg|21.63199|44.65296|https://www.wikidata.org/wiki/Q845997|7668634|http://www.geonames.org/790560|||Umgebung|||||0|0|0|0|0|0|0||
11017|0|14|vor Taubenburg|Golubac|Taubenburg|21.63199|44.65296|https://www.wikidata.org/wiki/Q845997|7668634|http://www.geonames.org/790560|||Umgebung|||||0|0|0|0|0|0|0||
10284|0|3|Tauberbischofsheim||Tauberbischofsheim|9.66278|49.62472|https://www.wikidata.org/wiki/Q61724|7012733|http://www.geonames.org/2823854||||||||0|0|0|0|0|0|0||
495|0|1|(Kitzingen oder Tauberbischofsheim)||Tauberbischofsheim|9.66278|49.62472|https://www.wikidata.org/wiki/Q61724|7012733|http://www.geonames.org/2823854||||oder||||||||||||
10289|0|2|Tauss|Domažlice|Taus|12.92976|49.44049|https://www.wikidata.org/wiki/Q986068|1027158|http://www.geonames.org/3076587||||||||0|0|0|0|0|0|0||
10288|0|2|Taus|Domažlice|Taus|12.92976|49.44049|https://www.wikidata.org/wiki/Q986068|1027158|http://www.geonames.org/3076587||||||||0|0|0|0|0|0|0||
10295|0|5|Tegernsee||Tegernsee|11.7582|47.7123|https://www.wikidata.org/wiki/Q260130|7004693|http://www.geonames.org/2823679||See||||||11.7528516|47.7092159|0|Friedrich III. 1449 August 24 Tegernsee|13|0|2585||
9310|0|2|Richtung Tegernsee - Innsbruck||Tegernsee|11.7582|47.7123|https://www.wikidata.org/wiki/Q260130|7004693|http://www.geonames.org/2823679|doppelt|See|Richtung|||||0|0|0|0|0|0|0||
10297|0|2|Teisbach||Teisbach|12.45748|48.62083|https://www.wikidata.org/wiki/Q1662229|7071059|http://www.geonames.org/2823615||||||||0|0|0|0|0|0|0||
10298|0|4|Telč||Telč|15.45275|49.18418|https://www.wikidata.org/wiki/Q373804|1027585|http://www.geonames.org/3064316||||||||0|0|0|0|0|0|0||
10518|0|3|Tulfes im Stubai|Telfes|Telfes im Stubai|11.36667|47.16667|https://www.wikidata.org/wiki/Q684409|1026138|http://www.geonames.org/2763811||||||||0|0|0|0|0|0|0||
10301|0|3|Telfes im Stubai|Telfes|Telfes im Stubai|11.36667|47.16667|https://www.wikidata.org/wiki/Q684409|1026138|http://www.geonames.org/2763811||||||||0|0|0|0|0|0|0||
10300|0|1|Telfes (im Stubai)|Telfes|Telfes im Stubai|11.36667|47.16667|https://www.wikidata.org/wiki/Q684409|1026138|http://www.geonames.org/2763811||||||||0|0|0|0|0|0|0||
975|0|1|(Tulfes) im Stubai|Telfes|Telfes im Stubai|11.36667|47.16667|https://www.wikidata.org/wiki/Q684409|1026138|http://www.geonames.org/2763811||||||||0|0|0|0|0|0|0||
10302|0|27|Telfs||Telfs|11.06817|47.30707|https://www.wikidata.org/wiki/Q660015|7003251|http://www.geonames.org/2763810||||||||0|0|0|0|0|0|0||
6936|0|1|Innsbruck [Zirl Telfs]||Telfs|11.06817|47.30707|https://www.wikidata.org/wiki/Q660015|7003251|http://www.geonames.org/2763810|doppelt|||||||||||||||
6933|0|6|Innsbruck [Telfs]||Telfs|11.06817|47.30707|https://www.wikidata.org/wiki/Q660015|7003251|http://www.geonames.org/2763810||||||||0|0|0|0|0|0|0||
6007|0|1|Imst - Telfs||Telfs|11.06817|47.30707|https://www.wikidata.org/wiki/Q660015|7003251|http://www.geonames.org/2763810|doppelt|||||||||||||||
10304|0|1|Temesvar (Themespruck)||Temesvar|14.26353|49.35638|https://www.wikidata.org/wiki/Q1391005|7003943|http://www.geonames.org/3064302||||||||0|0|0|0|0|0|0||
10303|0|3|Temesvar||Temesvar|14.26353|49.35638|https://www.wikidata.org/wiki/Q1391005|7003943|http://www.geonames.org/3064302||||||||0|0|0|0|0|0|0||
10306|0|1|Tempelberg bey Furstenwald||Tempelberg|14.1622|52.4506|https://www.wikidata.org/wiki/Q2402703||||||||||0|0|0|0|0|0|0||
10305|0|3|Tempelberg bei Fürstenwald||Tempelberg|14.1622|52.4506|https://www.wikidata.org/wiki/Q2402703||||||||||0|0|Philipp|0|0|0|0||
10313|0|1|Teramo||Teramo|13.69901|42.66123|https://www.wikidata.org/wiki/Q13137||http://www.geonames.org/3165803/teramo.html||||||||0|0|0|0|0|0|0||
1138|0|1|<em>Aprutio</em> (Teramo)||Teramo|13.69901|42.66123|https://www.wikidata.org/wiki/Q13137||http://www.geonames.org/3165803/teramo.html||||||||0|0|0|0|0|0|0||
6966|0|1|Interampne||Terni|12.64329|42.56335|https://www.wikidata.org/wiki/Q8621|7005123|http://www.geonames.org/3165771||||||||0|0|0|0|0|0|0||
6965|0|12|Interamne||Terni|12.64329|42.56335|https://www.wikidata.org/wiki/Q8621|7005123|http://www.geonames.org/3165771||||||||0|0|0|0|0|0|0||
2782|0|1|Interampnem||Terni|12.64329|42.56335|https://www.wikidata.org/wiki/Q8621|7005123|http://www.geonames.org/3165771||||||||0|0|Friedrich II.|0|0|0|0||
2781|0|3|Interamnes||Terni|12.64329|42.56335|https://www.wikidata.org/wiki/Q8621|7005123|http://www.geonames.org/3165771||||||||0|0|0|0|0|0|0||
2780|0|3|Interamnem||Terni|12.64329|42.56335|https://www.wikidata.org/wiki/Q8621|7005123|http://www.geonames.org/3165771||||||||0|0|0|0|0|0|0||
2122|0|1|ap. Interampnem||Terni|12.64329|42.56335|https://www.wikidata.org/wiki/Q8621|7005123|http://www.geonames.org/3165771|||Umgebung|||||0|0|0|0|0|0|0||
2121|0|6|ap. Interamnem||Terni|12.64329|42.56335|https://www.wikidata.org/wiki/Q8621|7005123|http://www.geonames.org/3165771|||Umgebung|||||||0|Otto IV. 1209 dec. 20 ap. Interamnem|5|1|678||
6762|0|8|in terram Laboris||Terra di Lavoro |12.70139|42.7904|https://www.wikidata.org/wiki/Q765893|7050086|http://www.geonames.org/3174980|||Umland|||||||0|Friedrich II. 1226 in terram Laboris|5|1|2306||
10323|0|1|Tervuren|Tervueren|Tervuren|4.51418|50.82372|https://www.wikidata.org/wiki/Q456544|7008010|http://www.geonames.org/2785622||||||||0|0|0|0|0|0|0||
10322|0|5|Tervueren|Tervueren|Tervuren|4.51418|50.82372|https://www.wikidata.org/wiki/Q456544|7008010|http://www.geonames.org/2785622||||||||0|0|0|0|0|0|0||
9773|0|1|Schloß Tervuren|Tervueren|Tervuren|4.51418|50.82372|https://www.wikidata.org/wiki/Q456544|7008010|http://www.geonames.org/2785622||Burg||||||0|0|0|0|0|0|0||
10326|0|1|Tesserete (Tessere)||Tesserete|8.96501|46.06813|https://www.wikidata.org/wiki/Q69043|7007484|http://www.geonames.org/2658398||||||||0|0|0|0|0|0|0||
10325|0|11|Tesserete||Tesserete|8.96501|46.06813|https://www.wikidata.org/wiki/Q69043|7007484|http://www.geonames.org/2658398||||||||0|0|0|0|0|0|0||
10327|0|16|Tettnang||Tettnang|9.59132|47.66857|https://www.wikidata.org/wiki/Q506323|1041403|http://www.geonames.org/2823368||||||||0|0|0|0|0|0|0||
941|0|2|(Tettnang)||Tettnang|9.59132|47.66857|https://www.wikidata.org/wiki/Q506323|1041403|http://www.geonames.org/2823368||||||||0|0|0|0|0|0|0||
10329|0|14|Thann||Thann|7.08333|47.81667|https://www.wikidata.org/wiki/Q207570|7009500|http://www.geonames.org/2973013||||||||0|0|0|0|0|0|0||
10331|0|3|Thaur||Thaur|11.46667|47.3|https://www.wikidata.org/wiki/Q694309|4011133|http://www.geonames.org/2763715||||||||0|0|0|0|0|0|0||
942|0|1|(Thaur)||Thaur|11.46667|47.3|https://www.wikidata.org/wiki/Q694309|4011133|http://www.geonames.org/2763715||||||||0|0|0|0|0|0|0||
10333|0|8|Theben|Devín|Theben|16.98418|48.17444|https://www.wikidata.org/wiki/Q661046|1026862|http://www.geonames.org/3077172|heute Stadtteil von Bratislava|||||||0|0|0|0|0|0|0||
5847|0|1|im Feldlager an der Theiß|Tisza|Theiß|||https://www.wikidata.org/wiki/Q134350||||Fluss|im Feld|||||0|0|Philipp|0|0|0|0||
5816|0|1|im Felde an der Theiß|Tisza|Theiß|||https://www.wikidata.org/wiki/Q134350||||Fluss|im Feld|||||0|0|0|0|0|0|0||
10347|0|2|Therwil||Therwil|7.55286|47.50117|https://www.wikidata.org/wiki/Q66595||http://geonames.org/2658386||||||||0|0|0|0|0|0|0||
10348|0|1|Thessalonike||Thessalonike|22.93086|40.64361|https://www.wikidata.org/wiki/Q17151|7011182|http://www.geonames.org/734077||||||||0|0|Friedrich III.|0|0|0|0||
1586|0|1|Akkon - Thessalonike oder Konstantinopel||Thessalonike|22.93086|40.64361|https://www.wikidata.org/wiki/Q17151|7011182|http://www.geonames.org/734077|doppelt|||oder||||||||||||
1584|0|3|Akkon - Thessalonike oder Konstantinopel||Thessalonike|22.93086|40.64361|https://www.wikidata.org/wiki/Q17151|7011182|http://www.geonames.org/734077|doppelt|||oder||||||||||||
943|0|1|(Thessalonike oder Konstantinopel)||Thessalonike|22.93086|40.64361|https://www.wikidata.org/wiki/Q17151|7011182|http://www.geonames.org/734077||||oder||||0|0|0|0|0|0|0||
10293|0|2|Tectis pal. r.||Theux|5.81245|50.53323|https://www.wikidata.org/wiki/Q711079||http://geonames.org/2785593||Königshof|||Königspfalz|||0|0|0|0|0|0|0||
10363|0|1|Thorun||Thorn|18.59814|53.01375|https://www.wikidata.org/wiki/Q47554||http://geonames.org/3083271||||||||0|0|0|0|0|0|0||
10359|0|1|Thorn|Toruń|Thorn|18.59814|53.01375|https://www.wikidata.org/wiki/Q47554||http://geonames.org/3083271||||||||0|0|0|0|0|0|0||
945|0|1|(Thorun)||Thorn|18.59814|53.01375|https://www.wikidata.org/wiki/Q47554||http://geonames.org/3083271||||||||0|0|0|0|0|0|0||
9052|0|3|propter vicum Tauriacus||Thouaré-sur-Loire|-1.43834|47.26893|https://www.wikidata.org/wiki/Q1165100|7603347|http://www.geonames.org/2972696||||||||0|0|0|0|0|0|0||
10368|0|2|Thuringiam||Thüringen|11|50.91667|https://www.wikidata.org/wiki/Q1205|7069469|http://www.geonames.org/2822542||Region||||||0|0|0|0|0|0|0||
8707|0|1|per Toringiam||Thüringen|11|50.91667|https://www.wikidata.org/wiki/Q1205|7069469|http://www.geonames.org/2822542||Region||||||0|0|0|0|0|0|0||
8706|0|2|per Thuringiam||Thüringen|11|50.91667|https://www.wikidata.org/wiki/Q1205|7069469|http://www.geonames.org/2822542||Region||||||0|0|0|0|0|0|0||
6773|0|6|in Thuringiam||Thüringen|11|50.91667|https://www.wikidata.org/wiki/Q1205|7069469|http://www.geonames.org/2822542||Region||||||||0|Philipp 1203 in Thuringiam|5|1|181||
10369|0|2|Thürnbuch||Thürnbuch|||https://www.wikidata.org/wiki/Q673937||||||||||0|0|0|0|0|0|0||
10370|0|13|Thury||Thury|3.295|47.58631|https://www.wikidata.org/wiki/Q1423072|7603800|http://www.geonames.org/2972642||||||||0|0|0|0|0|0|0||
5009|0|2|Fontenoy -- Thury||Thury|3.295|47.58631|https://www.wikidata.org/wiki/Q1423072|7603800|http://www.geonames.org/2972642|doppelt|||||||||||||||
1114|0|1|(zwischen Thury und Fontenoy)||Thury|3.295|47.58631|https://www.wikidata.org/wiki/Q1423072|7603800|http://www.geonames.org/2972642|doppelt||zwischen|||||0|0|0|0|0|0|0||
947|0|1|(Thury)||Thury|3.295|47.58631|https://www.wikidata.org/wiki/Q1423072|7603800|http://www.geonames.org/2972642||||||||0|0|0|0|0|0|0||
946|0|2|(Thury oder Auxerre?)||Thury|3.295|47.58631|https://www.wikidata.org/wiki/Q1423072|7603800|http://www.geonames.org/2972642|doppelt|||oder||||0|0|0|0|0|0|0||
10371|0|1|Tiberias||Tiberias|35.53124|32.79221|https://www.wikidata.org/wiki/Q151920||http://geonames.org/293322||||||||0|0|Friedrich III.|0|0|0|0||
7980|0|1|Mons Libanon – Banyas – Tiberias||Tiberias|35.53124|32.79221|https://www.wikidata.org/wiki/Q151920||http://geonames.org/293322|doppelt|||||||||||||||
10561|0|1|über den Ticino||Ticino|||https://www.wikidata.org/wiki/Q14366||http://geonames.org/2658369||Fluss||||||0|0|0|0|0|0|0||
1682|0|1|am Ticino während der Verwüstung Mailands||Ticino|||https://www.wikidata.org/wiki/Q14366||http://geonames.org/2658369||Fluss||||||0|0|0|0|0|0|0||
10385|0|11|Tilleda||Tilleda|11.14065|51.42019|https://www.wikidata.org/wiki/Q702119|7069985|http://www.geonames.org/2822187||||||||0|0|0|0|0|0|0|7792722-9|
10386|0|1|Tilleda in Thüringen <em>(cum essemus in provintia Thuringia Tullede profecturi cum expeditione adversus Alexandriam)</em>||Tilleda (Thüringen)|11.14065|51.42019|https://www.wikidata.org/wiki/Q702119|7069985|http://www.geonames.org/2822187||||||||0|0|0|0|0|0|0||
10387|0|16|Tirano||Tirano|10.16335|46.21482|https://www.wikidata.org/wiki/Q40868|1047109|http://www.geonames.org/3165647||||||||0|0|0|0|0|0|0||
3884|0|1|Bormio-Tirano||Tirano|10.16335|46.21482|https://www.wikidata.org/wiki/Q40868|1047109|http://www.geonames.org/3165647|doppelt|||||||||||||||
11634|0|1|[Tirnau]||Tirnau|13.53333|48.61667|https://www.wikidata.org/wiki/Q504978||http://www.geonames.org/2822484||||||||0|0|0|0|0|0|0||
10388|0|72|Tirnau||Tirnau|13.53333|48.61667|https://www.wikidata.org/wiki/Q504978|7011810|http://www.geonames.org/2822484||||||||0|0|0|0|0|0|0||
10555|0|3|Tyrol|Tyrol|Tirol|||https://www.wikidata.org/wiki/Q153809||||Region||||||0|0|Otto IV.|0|0|0|0||
6320|0|1|in comitatum Tyrolis|Tyrol|Tirol|||https://www.wikidata.org/wiki/Q153809||||Region||||||0|0|0|0|0|0|0||
6318|0|1|in comitatu Tyrolis|Tyrol|Tirol|||https://www.wikidata.org/wiki/Q153809||||Region||||||0|0|0|0|0|0|0||
3264|0|1|auf dem Feld vor Tittmoning||Tittmoning|||https://www.wikidata.org/wiki/Q505158|||||im Feld|||||0|0|Friedrich II.|0|0|0|0||
11505|0|1|zwischen Rom und Tusculum - Albano - Tivoli||Tivoli|12.8016|41.95952|https://www.wikidata.org/wiki/Q159605|7006968|http://www.geonames.org/3165624|doppelt|||||||||||||||
10390|0|10|Tivoli||Tivoli|12.8016|41.95952|https://www.wikidata.org/wiki/Q159605|7006968|http://www.geonames.org/3165624||||||||0|0|0|0|0|0|0||
10373|0|6|Tibure||Tivoli|12.8016|41.95952|https://www.wikidata.org/wiki/Q159605|7006968|http://www.geonames.org/3165624||||||||||0|Friedrich II. 1220 Tibure|5|1|1931||
10372|0|1|Tibur||Tivoli|12.8016|41.95952|https://www.wikidata.org/wiki/Q159605|7006968|http://www.geonames.org/3165624||||||||||0|Friedrich III. 1461 August 21 Tibur|13|0|3892||
9037|0|3|prope Tiburim||Tivoli|12.8016|41.95952|https://www.wikidata.org/wiki/Q159605|7006968|http://www.geonames.org/3165624|||Umgebung|||||||0|Friedrich II. 1220 dec. 5 prope Tiburim|5|1|1927||
5890|0|1|im Gebiet von Tivoli (in territorio Tiburtino)||Tivoli|12.8016|41.95952|https://www.wikidata.org/wiki/Q159605|7006968|http://www.geonames.org/3165624|||Umland|||||0|0|0|0|0|0|0||
3662|0|2|bei Tivoli||Tivoli|12.8016|41.95952|https://www.wikidata.org/wiki/Q159605|7006968|http://www.geonames.org/3165624|||Umgebung|||||0|0|0|0|0|0|0||
3003|0|1|Tibur||Tivoli|12.8016|41.95952|https://www.wikidata.org/wiki/Q159605|7006968|http://www.geonames.org/3165624||||||||||0|Friedrich III. 1461 August 21 Tibur|13|0|3892||
